step,epoch,phase,top_pairs,layer_sync,sync_ema,peak_tau,is_peak,streak,win_sum,strong_cnt,trigger,strong_ratio,train_loss,val_loss,val_acc,trig_in_epoch,flops,params
504,39,sync_diag,"[{'post': 1, 'pre': 68, 'score': 0.9449339509010315}, {'post': 1, 'pre': 401, 'score': 0.9449339509010315}, {'post': 6, 'pre': 44, 'score': 0.9449339509010315}, {'post': 1, 'pre': 73, 'score': 0.9449339509010315}, {'post': 1, 'pre': 215, 'score': 0.9449339509010315}, {'post': 1, 'pre': 205, 'score': 0.9449339509010315}, {'post': 1, 'pre': 180, 'score': 0.9449339509010315}, {'post': 6, 'pre': 112, 'score': 0.9449339509010315}, {'post': 1, 'pre': 31, 'score': 0.9449339509010315}, {'post': 1, 'pre': 432, 'score': 0.9449339509010315}, {'post': 1, 'pre': 113, 'score': 0.9449339509010315}, {'post': 1, 'pre': 320, 'score': 0.9449339509010315}, {'post': 1, 'pre': 465, 'score': 0.9449339509010315}, {'post': 1, 'pre': 135, 'score': 0.9449339509010315}, {'post': 6, 'pre': 87, 'score': 0.9449339509010315}, {'post': 1, 'pre': 498, 'score': 0.9449339509010315}, {'post': 6, 'pre': 115, 'score': 0.9449339509010315}, {'post': 6, 'pre': 15, 'score': 0.9449339509010315}, {'post': 1, 'pre': 510, 'score': 0.9449339509010315}, {'post': 1, 'pre': 417, 'score': 0.9449339509010315}]",0.14189130067825317,0.1380729445848644,0.13996721506118776,True,0.0,4155349.0,110021.0,True,0.4196968078613281,,,,,,
507,39,sync_diag,"[{'post': 1, 'pre': 140, 'score': 0.9449339509010315}, {'post': 1, 'pre': 61, 'score': 0.9449339509010315}, {'post': 2, 'pre': 1, 'score': 0.9449339509010315}, {'post': 1, 'pre': 390, 'score': 0.9449339509010315}, {'post': 1, 'pre': 17, 'score': 0.9449339509010315}, {'post': 1, 'pre': 183, 'score': 0.9449339509010315}, {'post': 1, 'pre': 76, 'score': 0.9449339509010315}, {'post': 2, 'pre': 45, 'score': 0.9449339509010315}, {'post': 1, 'pre': 42, 'score': 0.9449339509010315}, {'post': 1, 'pre': 220, 'score': 0.9449339509010315}, {'post': 1, 'pre': 152, 'score': 0.9449339509010315}, {'post': 1, 'pre': 427, 'score': 0.9449339509010315}, {'post': 1, 'pre': 403, 'score': 0.9449339509010315}, {'post': 1, 'pre': 143, 'score': 0.9449339509010315}, {'post': 1, 'pre': 429, 'score': 0.9449339509010315}, {'post': 1, 'pre': 207, 'score': 0.9449339509010315}, {'post': 2, 'pre': 52, 'score': 0.9449339509010315}, {'post': 2, 'pre': 32, 'score': 0.9449339509010315}, {'post': 1, 'pre': 498, 'score': 0.9449339509010315}, {'post': 1, 'pre': 241, 'score': 0.9449339509010315}]",0.14010053873062134,0.13829586861288803,0.14005354642868043,True,0.0,4154247.0,104701.0,True,0.3994026184082031,,,,,,
507,39,epoch,,,,,,,,,,,0.6335429263114929,0.9996850204467773,55.0,True,0.0,855040.0
520,40,sync_diag,"[{'post': 1, 'pre': 122, 'score': 0.9449339509010315}, {'post': 1, 'pre': 258, 'score': 0.9449339509010315}, {'post': 1, 'pre': 288, 'score': 0.9449339509010315}, {'post': 1, 'pre': 189, 'score': 0.9449339509010315}, {'post': 1, 'pre': 8, 'score': 0.9449339509010315}, {'post': 1, 'pre': 166, 'score': 0.9449339509010315}, {'post': 1, 'pre': 46, 'score': 0.9449339509010315}, {'post': 1, 'pre': 435, 'score': 0.9449339509010315}, {'post': 1, 'pre': 43, 'score': 0.9449339509010315}, {'post': 1, 'pre': 287, 'score': 0.9449339509010315}, {'post': 1, 'pre': 68, 'score': 0.9449339509010315}, {'post': 1, 'pre': 242, 'score': 0.9449339509010315}, {'post': 1, 'pre': 193, 'score': 0.9449339509010315}, {'post': 1, 'pre': 121, 'score': 0.9449339509010315}, {'post': 1, 'pre': 429, 'score': 0.9449339509010315}, {'post': 1, 'pre': 104, 'score': 0.9449339509010315}, {'post': 1, 'pre': 441, 'score': 0.9449339509010315}, {'post': 1, 'pre': 400, 'score': 0.9449339509010315}, {'post': 1, 'pre': 255, 'score': 0.9449339509010315}, {'post': 1, 'pre': 67, 'score': 0.9449339509010315}]",0.14122374355793,0.1381670360155066,0.14005354642868043,True,0.0,4222214.0,111429.0,True,0.4250679016113281,,,,,,
520,40,epoch,,,,,,,,,,,0.5983172369003296,0.636554298400879,69.0,True,0.0,855040.0
533,41,epoch,,,,,,,,,,,0.581887845993042,0.5934304237365723,63.0,False,0.0,855040.0
537,42,sync_diag,"[{'post': 3, 'pre': 73, 'score': 0.9449339509010315}, {'post': 3, 'pre': 212, 'score': 0.9449339509010315}, {'post': 3, 'pre': 417, 'score': 0.9449339509010315}, {'post': 3, 'pre': 66, 'score': 0.9449339509010315}, {'post': 3, 'pre': 185, 'score': 0.9449339509010315}, {'post': 3, 'pre': 465, 'score': 0.9449339509010315}, {'post': 3, 'pre': 287, 'score': 0.9449339509010315}, {'post': 28, 'pre': 205, 'score': 0.9449339509010315}, {'post': 3, 'pre': 121, 'score': 0.9449339509010315}, {'post': 3, 'pre': 345, 'score': 0.9449339509010315}, {'post': 3, 'pre': 48, 'score': 0.9449339509010315}, {'post': 3, 'pre': 255, 'score': 0.9449339509010315}, {'post': 3, 'pre': 490, 'score': 0.9449339509010315}, {'post': 3, 'pre': 175, 'score': 0.9449339509010315}, {'post': 28, 'pre': 180, 'score': 0.9449339509010315}, {'post': 3, 'pre': 390, 'score': 0.9449339509010315}, {'post': 28, 'pre': 510, 'score': 0.9449339509010315}, {'post': 3, 'pre': 365, 'score': 0.9449339509010315}, {'post': 3, 'pre': 339, 'score': 0.9449339509010315}, {'post': 3, 'pre': 218, 'score': 0.9449339509010315}]",0.14010852575302124,0.13800078791634088,0.1399732768535614,True,0.0,4312702.0,99823.0,True,0.3807945251464844,,,,,,
540,42,sync_diag,"[{'post': 3, 'pre': 435, 'score': 0.9449339509010315}, {'post': 3, 'pre': 268, 'score': 0.9449339509010315}, {'post': 13, 'pre': 288, 'score': 0.9449339509010315}, {'post': 13, 'pre': 370, 'score': 0.9449339509010315}, {'post': 13, 'pre': 130, 'score': 0.9449339509010315}, {'post': 13, 'pre': 314, 'score': 0.9449339509010315}, {'post': 3, 'pre': 71, 'score': 0.9449339509010315}, {'post': 15, 'pre': 104, 'score': 0.9449339509010315}, {'post': 13, 'pre': 140, 'score': 0.9449339509010315}, {'post': 13, 'pre': 180, 'score': 0.9449339509010315}, {'post': 13, 'pre': 439, 'score': 0.9449339509010315}, {'post': 13, 'pre': 90, 'score': 0.9449339509010315}, {'post': 13, 'pre': 465, 'score': 0.9449339509010315}, {'post': 3, 'pre': 494, 'score': 0.9449339509010315}, {'post': 15, 'pre': 18, 'score': 0.9449339509010315}, {'post': 13, 'pre': 8, 'score': 0.9449339509010315}, {'post': 15, 'pre': 143, 'score': 0.9449339509010315}, {'post': 13, 'pre': 190, 'score': 0.9449339509010315}, {'post': 13, 'pre': 113, 'score': 0.9449339509010315}, {'post': 13, 'pre': 54, 'score': 0.9449339509010315}]",0.14105866849422455,0.13818996169949085,0.14005354642868043,True,0.0,4296225.0,110283.0,True,0.4206962585449219,,,,,,
546,42,epoch,,,,,,,,,,,0.5931262397766113,0.8077832984924317,62.0,True,0.0,855040.0
558,43,sync_diag,"[{'post': 10, 'pre': 26, 'score': 0.9449339509010315}, {'post': 10, 'pre': 108, 'score': 0.9449339509010315}, {'post': 19, 'pre': 154, 'score': 0.9449339509010315}, {'post': 10, 'pre': 497, 'score': 0.9449339509010315}, {'post': 10, 'pre': 364, 'score': 0.9449339509010315}, {'post': 10, 'pre': 463, 'score': 0.9449339509010315}, {'post': 10, 'pre': 430, 'score': 0.9449339509010315}, {'post': 19, 'pre': 382, 'score': 0.9449339509010315}, {'post': 10, 'pre': 325, 'score': 0.9449339509010315}, {'post': 15, 'pre': 208, 'score': 0.9449339509010315}, {'post': 10, 'pre': 6, 'score': 0.9449339509010315}, {'post': 15, 'pre': 148, 'score': 0.9449339509010315}, {'post': 15, 'pre': 438, 'score': 0.9449339509010315}, {'post': 10, 'pre': 120, 'score': 0.9449339509010315}, {'post': 19, 'pre': 379, 'score': 0.9449339509010315}, {'post': 19, 'pre': 34, 'score': 0.9449339509010315}, {'post': 19, 'pre': 415, 'score': 0.9449339509010315}, {'post': 19, 'pre': 351, 'score': 0.9449339509010315}, {'post': 19, 'pre': 247, 'score': 0.9449339509010315}, {'post': 10, 'pre': 276, 'score': 0.9449339509010315}]",0.14190083742141724,0.13835944050652565,0.14005354642868043,True,0.0,4293595.0,111329.0,True,0.4246864318847656,,,,,,
559,43,epoch,,,,,,,,,,,0.5854372930526733,0.6068439865112305,68.0,True,0.0,855040.0
561,44,sync_diag,"[{'post': 13, 'pre': 258, 'score': 0.9449339509010315}, {'post': 13, 'pre': 121, 'score': 0.9449339509010315}, {'post': 13, 'pre': 164, 'score': 0.9449339509010315}, {'post': 13, 'pre': 299, 'score': 0.9449339509010315}, {'post': 13, 'pre': 43, 'score': 0.9449339509010315}, {'post': 13, 'pre': 288, 'score': 0.9449339509010315}, {'post': 13, 'pre': 134, 'score': 0.9449339509010315}, {'post': 13, 'pre': 397, 'score': 0.9449339509010315}, {'post': 13, 'pre': 46, 'score': 0.9449339509010315}, {'post': 13, 'pre': 48, 'score': 0.9449339509010315}, {'post': 13, 'pre': 306, 'score': 0.9449339509010315}, {'post': 11, 'pre': 315, 'score': 0.9449339509010315}, {'post': 13, 'pre': 326, 'score': 0.9449339509010315}, {'post': 13, 'pre': 271, 'score': 0.9449339509010315}, {'post': 13, 'pre': 328, 'score': 0.9449339509010315}, {'post': 13, 'pre': 160, 'score': 0.9449339509010315}, {'post': 13, 'pre': 429, 'score': 0.9449339509010315}, {'post': 13, 'pre': 67, 'score': 0.9449339509010315}, {'post': 13, 'pre': 21, 'score': 0.9449339509010315}, {'post': 11, 'pre': 280, 'score': 0.9449339509010315}]",0.14058998227119446,0.1384452659436159,0.14010133743286132,True,0.0,4297324.0,105743.0,True,0.4033775329589844,,,,,,
572,44,epoch,,,,,,,,,,,0.5731251907348632,0.5948980712890625,67.0,True,0.0,855040.0
575,45,sync_diag,"[{'post': 1, 'pre': 40, 'score': 0.9449339509010315}, {'post': 1, 'pre': 164, 'score': 0.9449339509010315}, {'post': 3, 'pre': 48, 'score': 0.9449339509010315}, {'post': 1, 'pre': 139, 'score': 0.9449339509010315}, {'post': 1, 'pre': 48, 'score': 0.9449339509010315}, {'post': 3, 'pre': 68, 'score': 0.9449339509010315}, {'post': 1, 'pre': 68, 'score': 0.9449339509010315}, {'post': 3, 'pre': 139, 'score': 0.9449339509010315}, {'post': 1, 'pre': 18, 'score': 0.9449339509010315}, {'post': 3, 'pre': 8, 'score': 0.9449339509010315}, {'post': 1, 'pre': 8, 'score': 0.9449339509010315}, {'post': 1, 'pre': 383, 'score': 0.9449339509010315}, {'post': 1, 'pre': 307, 'score': 0.9449339509010315}, {'post': 1, 'pre': 390, 'score': 0.9449339509010315}, {'post': 3, 'pre': 90, 'score': 0.9449339509010315}, {'post': 3, 'pre': 40, 'score': 0.9449339509010315}, {'post': 3, 'pre': 164, 'score': 0.9449339509010315}, {'post': 3, 'pre': 18, 'score': 0.9449339509010315}, {'post': 2, 'pre': 421, 'score': 0.9449339509010315}, {'post': 1, 'pre': 90, 'score': 0.9449339509010315}]",0.14007370173931122,0.1379266817429151,0.13996995687484742,True,0.0,4308039.0,102364.0,True,0.3904876708984375,,,,,,
585,45,epoch,,,,,,,,,,,0.572590856552124,0.6715038108825684,67.0,True,0.0,855040.0
595,46,sync_diag,"[{'post': 13, 'pre': 21, 'score': 0.9449339509010315}, {'post': 3, 'pre': 211, 'score': 0.9449339509010315}, {'post': 13, 'pre': 8, 'score': 0.9449339509010315}, {'post': 3, 'pre': 315, 'score': 0.9449339509010315}, {'post': 3, 'pre': 48, 'score': 0.9449339509010315}, {'post': 13, 'pre': 83, 'score': 0.9449339509010315}, {'post': 3, 'pre': 201, 'score': 0.9449339509010315}, {'post': 13, 'pre': 185, 'score': 0.9449339509010315}, {'post': 3, 'pre': 67, 'score': 0.9449339509010315}, {'post': 3, 'pre': 89, 'score': 0.9449339509010315}, {'post': 3, 'pre': 280, 'score': 0.9449339509010315}, {'post': 3, 'pre': 140, 'score': 0.9449339509010315}, {'post': 13, 'pre': 122, 'score': 0.9449339509010315}, {'post': 13, 'pre': 46, 'score': 0.9449339509010315}, {'post': 13, 'pre': 171, 'score': 0.9449339509010315}, {'post': 3, 'pre': 372, 'score': 0.9449339509010315}, {'post': 13, 'pre': 190, 'score': 0.9449339509010315}, {'post': 3, 'pre': 442, 'score': 0.9449339509010315}, {'post': 3, 'pre': 435, 'score': 0.9449339509010315}, {'post': 3, 'pre': 18, 'score': 0.9449339509010315}]",0.14078570902347565,0.1380349964694316,0.1400184452533722,True,0.0,4321927.0,104152.0,True,0.397308349609375,,,,,,
598,46,sync_diag,"[{'post': 5, 'pre': 173, 'score': 0.9449339509010315}, {'post': 5, 'pre': 53, 'score': 0.9449339509010315}, {'post': 5, 'pre': 249, 'score': 0.9449339509010315}, {'post': 5, 'pre': 39, 'score': 0.9449339509010315}, {'post': 5, 'pre': 87, 'score': 0.9449339509010315}, {'post': 5, 'pre': 192, 'score': 0.9449339509010315}, {'post': 5, 'pre': 114, 'score': 0.9449339509010315}, {'post': 5, 'pre': 277, 'score': 0.9449339509010315}, {'post': 5, 'pre': 102, 'score': 0.9449339509010315}, {'post': 5, 'pre': 108, 'score': 0.9449339509010315}, {'post': 5, 'pre': 33, 'score': 0.9449339509010315}, {'post': 5, 'pre': 75, 'score': 0.9449339509010315}, {'post': 5, 'pre': 172, 'score': 0.9449339509010315}, {'post': 5, 'pre': 158, 'score': 0.9449339509010315}, {'post': 5, 'pre': 275, 'score': 0.9449339509010315}, {'post': 5, 'pre': 181, 'score': 0.9449339509010315}, {'post': 5, 'pre': 298, 'score': 0.9449339509010315}, {'post': 5, 'pre': 269, 'score': 0.9449339509010315}, {'post': 5, 'pre': 79, 'score': 0.9449339509010315}, {'post': 5, 'pre': 65, 'score': 0.9449339509010315}]",0.14172311127185822,0.13840129293604514,0.14005086272954942,True,0.0,4317075.0,108579.0,True,0.4141960144042969,,,,,,
598,46,epoch,,,,,,,,,,,0.559710111618042,0.5744465827941895,64.0,True,0.0,855040.0
601,47,sync_diag,"[{'post': 7, 'pre': 60, 'score': 0.9449339509010315}, {'post': 11, 'pre': 54, 'score': 0.9449339509010315}, {'post': 11, 'pre': 234, 'score': 0.9449339509010315}, {'post': 11, 'pre': 164, 'score': 0.9449339509010315}, {'post': 7, 'pre': 375, 'score': 0.9449339509010315}, {'post': 11, 'pre': 130, 'score': 0.9449339509010315}, {'post': 7, 'pre': 497, 'score': 0.9449339509010315}, {'post': 11, 'pre': 429, 'score': 0.9449339509010315}, {'post': 7, 'pre': 399, 'score': 0.9449339509010315}, {'post': 7, 'pre': 423, 'score': 0.9449339509010315}, {'post': 11, 'pre': 136, 'score': 0.9449339509010315}, {'post': 7, 'pre': 456, 'score': 0.9449339509010315}, {'post': 11, 'pre': 165, 'score': 0.9449339509010315}, {'post': 11, 'pre': 67, 'score': 0.9449339509010315}, {'post': 11, 'pre': 397, 'score': 0.9449339509010315}, {'post': 11, 'pre': 42, 'score': 0.9449339509010315}, {'post': 11, 'pre': 449, 'score': 0.9449339509010315}, {'post': 11, 'pre': 370, 'score': 0.9449339509010315}, {'post': 11, 'pre': 307, 'score': 0.9449339509010315}, {'post': 7, 'pre': 178, 'score': 0.9449339509010315}]",0.14209169149398804,0.1385417538189211,0.14007638543844222,True,0.0,4330751.0,118761.0,True,0.4530372619628906,,,,,,
611,47,epoch,,,,,,,,,,,0.5746329188346863,0.8626758575439453,57.0,True,0.0,855040.0
624,48,sync_diag,"[{'post': 2, 'pre': 323, 'score': 0.9449339509010315}, {'post': 2, 'pre': 15, 'score': 0.9449339509010315}, {'post': 2, 'pre': 451, 'score': 0.9449339509010315}, {'post': 2, 'pre': 294, 'score': 0.9449339509010315}, {'post': 2, 'pre': 222, 'score': 0.9449339509010315}, {'post': 2, 'pre': 403, 'score': 0.9449339509010315}, {'post': 2, 'pre': 106, 'score': 0.9449339509010315}, {'post': 7, 'pre': 15, 'score': 0.9449339509010315}, {'post': 2, 'pre': 411, 'score': 0.9449339509010315}, {'post': 2, 'pre': 414, 'score': 0.9449339509010315}, {'post': 2, 'pre': 81, 'score': 0.9449339509010315}, {'post': 2, 'pre': 157, 'score': 0.9449339509010315}, {'post': 2, 'pre': 296, 'score': 0.9449339509010315}, {'post': 2, 'pre': 100, 'score': 0.9449339509010315}, {'post': 2, 'pre': 505, 'score': 0.9449339509010315}, {'post': 2, 'pre': 267, 'score': 0.9449339509010315}, {'post': 7, 'pre': 81, 'score': 0.9449339509010315}, {'post': 2, 'pre': 420, 'score': 0.9449339509010315}, {'post': 2, 'pre': 158, 'score': 0.9449339509010315}, {'post': 2, 'pre': 142, 'score': 0.9449339509010315}]",0.14008645713329315,0.1381149907212783,0.1400209829211235,True,0.0,4348127.0,113826.0,True,0.43421173095703125,,,,,,
624,48,epoch,,,,,,,,,,,0.5790405321121216,0.5737549781799316,65.0,True,0.0,855040.0
637,49,epoch,,,,,,,,,,,0.5620507407188415,0.6207903671264648,71.0,False,0.0,855040.0
647,50,sync_diag,"[{'post': 1, 'pre': 226, 'score': 0.9449339509010315}, {'post': 1, 'pre': 435, 'score': 0.9449339509010315}, {'post': 19, 'pre': 65, 'score': 0.9449339509010315}, {'post': 1, 'pre': 208, 'score': 0.9449339509010315}, {'post': 19, 'pre': 96, 'score': 0.9449339509010315}, {'post': 19, 'pre': 192, 'score': 0.9449339509010315}, {'post': 1, 'pre': 304, 'score': 0.9449339509010315}, {'post': 19, 'pre': 319, 'score': 0.9449339509010315}, {'post': 19, 'pre': 108, 'score': 0.9449339509010315}, {'post': 19, 'pre': 124, 'score': 0.9449339509010315}, {'post': 19, 'pre': 227, 'score': 0.9449339509010315}, {'post': 1, 'pre': 506, 'score': 0.9449339509010315}, {'post': 19, 'pre': 278, 'score': 0.9449339509010315}, {'post': 19, 'pre': 181, 'score': 0.9449339509010315}, {'post': 19, 'pre': 313, 'score': 0.9449339509010315}, {'post': 19, 'pre': 53, 'score': 0.9449339509010315}, {'post': 19, 'pre': 324, 'score': 0.9449339509010315}, {'post': 19, 'pre': 173, 'score': 0.9449339509010315}, {'post': 19, 'pre': 87, 'score': 0.9449339509010315}, {'post': 1, 'pre': 19, 'score': 0.9449339509010315}]",0.1400684416294098,0.13828826328612262,0.13995800465345382,True,0.0,4232562.0,99183.0,True,0.3783531188964844,,,,,,
650,50,epoch,,,,,,,,,,,0.6244455635547638,0.670529670715332,71.0,True,0.0,855040.0
